Transactions ,NREG ,Account 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
SELECTION CRITERIA: All transaction types,,,,,,,,,,,,,,,,,,,,,,
SECURITY: All securities,,,,,,,,,,,,,,,,,,,,,,
DATES: 01-JAN-2024 TO 01-JAN-2025,,,,,,,,,,,,,,,,,,,,,,
                      ,,,,,,,,,,,,,,,,,,,,,,
TRANS/VALUE DATE,ENTRY DATE,TRANS TYPE,A/C,ST,QUANTITY,TRADE NO,CUSIP,SYMBOL,SECURITY DESCRIPTION,AVG COST,,UNIT PRICE,,TOTAL AMOUNT,,REMARK,GAIN/LOSS,,CXLD,LONG REMARK,COMMISSION,
03-Oct-2024/04-Oct-2024,03-Oct-24,BUY,14,,9,7071,F260988,FTT,FINNING INTL,,,43.779,,-394.01,,,,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,SELL,14,,-13,2491,F538065,FTS,FORTIS,57.5189,,60.895,,791.63,,,43.88,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,BUY,14,,21,7270,H105591,IIP.UN,INTERRENT REAL EST INVESTMENT,,,12.474,,-261.95,,YLD: 3.03%,,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,SELL,14,,-2,1245,H107153,IFC,INTACT FINANCIAL,209.6007,,259.277,,518.55,,,99.35,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,SELL,14,,-13,1509,K009483,KMP.UN,KILLAM APT REAL EST INVT TR TR,21.2623,,20.235,,263.06,,,-13.35,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,SELL,14,,-4,5023,P026694,PPL,PEMBINA PIPELINE,49.0612,,57.314,,229.26,,,33.02,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,BUY,14,,26,9730,R151454,REI.UN,RIOCAN REAL EST INVESTMENT TR,,,19.893,,-517.21,,YLD: 5.58%,,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,SELL,14,,-14,5236,R648865,RY,RBC,135.0124,,164.403,,2301.64,,,411.47,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,SELL,14,,-10,9503,T016278,X,TMX GROUP COM,28.0151,,42.409,,424.09,,,143.94,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,BUY,14,,10,6156,T035645,TPZ,TOPAZ ENERGY COM,,,26.885,,-268.85,,,,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,SELL,14,,-37,1322,T101491,T,TELUS,28.0868,,22.47,,831.39,,,-207.82,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,BUY,14,,29,8480,T444273,TD,TORONTO-DOMINION BANK,,,85.412,,-2476.96,,,,,,,0,
03-Oct-2024/04-Oct-2024,03-Oct-24,BUY,14,,37,5764,V007497,VCN,VANGUARD FTSE CDA ALL CAP INDE,,,48.83,,-1806.71,,,,,,,0,
2024-10-03,,,,,,,T031762,TRP,TC ENERGY COM,56.5453,,    From,,62.1377,,Feb.22 Cost,,,Adj,,,
02-Oct-24,,Misc cash,14U,,,,H002770,HIG,HARTFORD INS GROUP INC(THE)COM,,,,,-2.53,U,NRT,,,,CASH DIV  ON      36 SHS       REC 09/03/24 PAY 10/02/24      NON-RES TAX WITHHELD,,
02-Oct-24,,Dividend,14U,,,,H002770,HIG,HARTFORD INS GROUP INC(THE)COM,,,,,16.92,U,DIV,,,,CASH DIV  ON      36 SHS       REC 09/03/24 PAY 10/02/24      NON-RES TAX WITHHELD,,
02-Oct-24,,Dividend,14,,,,T443951,TIH,TOROMONT IND,,,,,3.84,,DIV,,,,CASH DIV  ON       8 SHS       REC 09/06/24 PAY 10/02/24,,
01-Oct-24,,Misc cash,14U,,,,A794288,ADP,AUTOMATIC DATA PROCESSING,,,,,-2.1,U,NRT,,,,CASH DIV  ON      10 SHS       REC 09/13/24 PAY 10/01/24      NON-RES TAX WITHHELD,,
01-Oct-24,,Dividend,14U,,,,A794288,ADP,AUTOMATIC DATA PROCESSING,,,,,14,U,DIV,,,,CASH DIV  ON      10 SHS       REC 09/13/24 PAY 10/01/24      NON-RES TAX WITHHELD,,
01-Oct-24,,Dividend,14U,,,,N460003,NKE,NIKE CL B COM,,,,,5.55,U,DIV,,,,CASH DIV  ON      15 SHS       REC 09/03/24 PAY 10/01/24      NON-RES TAX WITHHELD,,
01-Oct-24,,Misc cash,14U,,,,N460003,NKE,NIKE CL B COM,,,,,-0.83,U,NRT,,,,CASH DIV  ON      15 SHS       REC 09/03/24 PAY 10/01/24      NON-RES TAX WITHHELD,,
01-Oct-24,,Dividend,14,,,,T101491,T,TELUS,,,,,71.98,,DIV,,,,CASH DIV  ON     185 SHS       REC 09/10/24 PAY 10/01/24,,
01-Oct-24,,Dividend,14,,,,L495002,L,LOBLAW CO,,,,,13.34,,DIV,,,,CASH DIV  ON      26 SHS       REC 09/15/24 PAY 10/01/24,,
01-Oct-24,,Reinvested,14,,1,,D002576,DYN2853,DYNAMIC PREMIUM YIELD FD SR F(,,,,,0,,EXH AB,,,,FULL SHARES FOR FRACTIONS,,
01-Oct-24,,Reinvested,14,,-1000,,D002577,,1000THS DYNAMIC PREMIUM YIELD,,,,,0,,EXH AB,,,,FULL SHARES FOR FRACTIONS,,
01-Oct-24,,Reinvested,14,,-1000,,D054213,,1000THS DYNAMIC CR  ABSOLUTE R,,,,,0,,EXH AB,,,,FULL SHARES FOR FRACTIONS,,
01-Oct-24,,Reinvested,14,,1,,D054214,DYN27550,DYNAMIC CR  ABSOLUTE RETURN FD,,,,,0,,EXH AB,,,,FULL SHARES FOR FRACTIONS,,
01-Oct-24,,Reinvested,14,,1,,M030560,MMF4008,MANULIFE GL FX INC PVT F-N,,,,,0,,EXH AB,,,,FULL SHARES FOR FRACTIONS,,
01-Oct-24,,Reinvested,14,,-1000,,M030561,,1000THS MANULIFE GLBL FIXED IN,,,,,0,,EXH AB,,,,FULL SHARES FOR FRACTIONS,,
01-Oct-24,,Interest,14,,,,5CTJDW1,,COASTAL GASLINK  5.187%30SEP34,,,,,30.98,,INT,,,,REG INT   ON    2000 BND       REC 09/27/24 PAY 10/01/24,,
30-Sep-24,,Dividend,14U,,,,W561001,WMB,WILLIAMS CO,,,,,81.7,U,DIV,,,,CASH DIV  ON     172 SHS       REC 09/13/24 PAY 09/30/24      NON-RES TAX WITHHELD,,
30-Sep-24,,Misc cash,14U,,,,W561001,WMB,WILLIAMS CO,,,,,-12.25,U,NRT,,,,CASH DIV  ON     172 SHS       REC 09/13/24 PAY 09/30/24      NON-RES TAX WITHHELD,,
30-Sep-24,,Misc cash,14U,,,,B053113,AVGO,BROADCOM COM STOCK,,,,,-4.77,U,NRT,,,,CASH DIV  ON      60 SHS       REC 09/19/24 PAY 09/30/24      NON-RES TAX WITHHELD,,
30-Sep-24,,Dividend,14U,,,,B053113,AVGO,BROADCOM COM STOCK,,,,,31.8,U,DIV,,,,CASH DIV  ON      60 SHS       REC 09/19/24 PAY 09/30/24      NON-RES TAX WITHHELD,,
27-Sep-24,30-Sep-24,Stock Div,14,,77,,D002576,DYN2853,DYNAMIC PREMIUM YIELD FD SR F(,,,,,0,,DIV C5,,,,AS OF 09/27/24                 REINVESTED DIVIDENDS @$11.4832,,
27-Sep-24,30-Sep-24,Stock Div,14,,350,,D002577,,1000THS DYNAMIC PREMIUM YIELD,,,,,0,,DIV C5,,,,AS OF 09/27/24                 REINVESTED DIVIDENDS @$11.4832,,
27-Sep-24,30-Sep-24,Stock Div,14,,647,,D054213,,1000THS DYNAMIC CR  ABSOLUTE R,,,,,0,,DIV C5,,,,AS OF 09/27/24                 REINVESTED DIVIDENDS @$8.8585,,
27-Sep-24,30-Sep-24,Stock Div,14,,74,,D054214,DYN27550,DYNAMIC CR  ABSOLUTE RETURN FD,,,,,0,,DIV C5,,,,AS OF 09/27/24                 REINVESTED DIVIDENDS @$8.8585,,
27-Sep-24,30-Sep-24,Stock Div,14,,36,,M030560,MMF4008,MANULIFE GL FX INC PVT F-N,,,,,0,,DIV C5,,,,AS OF 09/27/24                 REINVESTED DIVIDENDS @$9.8552,,
27-Sep-24,30-Sep-24,Stock Div,14,,955,,M030561,,1000THS MANULIFE GLBL FIXED IN,,,,,0,,DIV C5,,,,AS OF 09/27/24                 REINVESTED DIVIDENDS @$9.8552,,
27-Sep-24,,Dividend,14U,,,,C000606,CNR,CANADIAN NATIONAL RAILWAY CO,,,,,8.72,U,DIV,,,,CASH DIV  ON      14 SHS       REC 09/06/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,H107153,IFC,INTACT FINANCIAL,,,,,19.36,,DIV,,,,CASH DIV  ON      16 SHS       REC 09/13/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,C000386,CCL.B,CCL IND CL-B NON-VTG SHARES,,,,,5.8,,DIV,,,,CASH DIV  ON      20 SHS       REC 09/13/24 PAY 09/27/24,,
27-Sep-24,,Misc cash,14U,,,,W001310,WM,WASTE MANAGEMENT DEL,,,,,-2.36,U,NRT,,,,CASH DIV  ON      21 SHS       REC 09/13/24 PAY 09/27/24      NON-RES TAX WITHHELD,,
27-Sep-24,,Dividend,14U,,,,W001310,WM,WASTE MANAGEMENT DEL,,,,,15.75,U,DIV,,,,CASH DIV  ON      21 SHS       REC 09/13/24 PAY 09/27/24      NON-RES TAX WITHHELD,,
27-Sep-24,,Dividend,14,,,,C000606,CNR,CANADIAN NATIONAL RAILWAY CO,,,,,18.59,,DIV,,,,CASH DIV  ON      22 SHS       REC 09/06/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,D051410,DFY,DEFINITY FINL COM,,,,,3.68,,DIV,,,,CASH DIV  ON      23 SHS       REC 09/13/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,H045208,H,HYDRO ONE,,,,,8.17,,DIV,,,,CASH DIV  ON      26 SHS       REC 09/11/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,T104023,TECK.B,TECK RESC SUB VTG CL B,,,,,19.38,,DIV,,,,CASH DIV  ON      31 SHS       REC 09/13/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,S102167,SLF,SUN LIFE FINANCIAL,,,,,34.02,,DIV,,,,CASH DIV  ON      42 SHS       REC 08/28/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,T106998,TOU,TOURMALINE OIL,,,,,15.05,,DIV,,,,CASH DIV  ON      43 SHS       REC 09/13/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,T035645,TPZ,TOPAZ ENERGY COM,,,,,14.85,,DIV,,,,CASH DIV  ON      45 SHS       REC 09/13/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,P026694,PPL,PEMBINA PIPELINE,,,,,34.5,,DIV,,,,CASH DIV  ON      50 SHS       REC 09/16/24 PAY 09/27/24,,
27-Sep-24,,Dividend,14,,,,A059441,ATD,ALIMENTATION COUCHE-TARD COM,,,,,11.03,,DIV,,,,CASH DIV  ON      63 SHS       REC 09/13/24 PAY 09/27/24,,
27-Sep-24,,Interest,14,,,,B021087,BEP.UN,BROOKFIELD RENEWABLE PARTNERS,,,,,21.38,,INT,,,,DIST      ON      45 SHS       REC 08/30/24 PAY 09/27/24      CDN/BM SOURCED DIV,,
27-Sep-24,,Interest,14,,,,B015698,BIP.UN,BROOKFIELD INFRASTRUCTURE PART,,,,,0.44,,INT,,,,DIST      ON      63 SHS       REC 08/30/24 PAY 09/27/24      NON-US SOURCED INTEREST,,
27-Sep-24,,Interest,14,,,,B015698,BIP.UN,BROOKFIELD INFRASTRUCTURE PART,,,,,0.67,,INT,,,,DIST      ON      63 SHS       REC 08/30/24 PAY 09/27/24      PORTFOLIO EXCEPTION INTEREST,,
27-Sep-24,,Interest,14,,,,B015698,BIP.UN,BROOKFIELD INFRASTRUCTURE PART,,,,,7.14,,INT,,,,DIST      ON      63 SHS       REC 08/30/24 PAY 09/27/24      US SOURCED DIVIDEND,,
27-Sep-24,,Interest,14,,,,B015698,BIP.UN,BROOKFIELD INFRASTRUCTURE PART,,,,,25.89,,INT,,,,DIST      ON      63 SHS       REC 08/30/24 PAY 09/27/24      NON-US SOURCED DIVIDEND,,
27-Sep-24,,Misc cash,14,,,,B015698,BIP.UN,BROOKFIELD INFRASTRUCTURE PART,,,,,-1.07,,NRT,,,,MLP NON-RES TAX WITHHELD       REC 08/30/24 PAY 09/27/24      US SOURCED DIVIDEND,,
26-Sep-24,27-Sep-24,Misc cash,14U,,,,W639697,WTKWY,WOLTERS KLUWER NV SPONSORED AD,,,,,-5.12,U,NRT,,,,CASH DIV  ON      37 SHS       REC 08/28/24 PAY 09/26/24      NON-RES TAX WITHHELD,,
26-Sep-24,27-Sep-24,Dividend,14U,,,,W639697,WTKWY,WOLTERS KLUWER NV SPONSORED AD,,,,,34.14,U,DIV,,,,CASH DIV  ON      37 SHS       REC 08/28/24 PAY 09/26/24      NON-RES TAX WITHHELD,,
25-Sep-2024/26-Sep-2024,25-Sep-24,SELL,14U,,-43,9759,P779265,PUK,PRUDENTIAL PLC SPONS ADR,29.23,U,17.16,U,737.85,U,,-519.04,U,,,0,U
24-Sep-24,,Misc cash,14U,,,,U001694,UNH,UNITEDHEALTH GROUP,,,,,-2.52,U,NRT,,,,CASH DIV  ON       8 SHS       REC 09/16/24 PAY 09/24/24      NON-RES TAX WITHHELD,,
24-Sep-24,,Dividend,14U,,,,U001694,UNH,UNITEDHEALTH GROUP,,,,,16.8,U,DIV,,,,CASH DIV  ON       8 SHS       REC 09/16/24 PAY 09/24/24      NON-RES TAX WITHHELD,,
23-Sep-24,,Dividend,14,,,,S535549,SJ,STELLA-JONES,,,,,3.64,,DIV,,,,CASH DIV  ON      13 SHS       REC 09/03/24 PAY 09/23/24,,
23-Sep-24,,Dividend,14U,,,,S086965,SHEL,SHELL PLC AMN DEPOSITARY SHARE,,,,,51.6,U,DIV,,,,CASH DIV  ON      75 SHS       REC 08/16/24 PAY 09/23/24,,
21-Sep-24,23-Sep-24,Interest,14,,,,,,INT @ 1 3/4% 09/05 THRU 09/21,,,,,21.55,,INT,,,,INTEREST ON CREDIT BALANCE     AT  1 3/4% 09/05 THRU 09/21,,
21-Sep-24,23-Sep-24,Interest,14,,,,,,INT @ 2.000% 08/22 THRU 09/04,,,,,20.72,,INT,,,,INTEREST ON CREDIT BALANCE     AT  2.000% 08/22 THRU 09/04,,
21-Sep-24,23-Sep-24,Interest,14U,,,,,,INT @ 2.000% 08/22 THRU 09/21,,,,,57.84,U,INT,,,,INTEREST ON CREDIT BALANCE     AT  2.000% 08/22 THRU 09/21,,
20-Sep-24,23-Sep-24,Stock Div,14,,40,,L101708,LYZ801F,LYSANDER CORP VAL BD NL F,,,,,0,,DIV C5,,,,AS OF 09/20/24                 REINVESTED DIVIDENDS @$14.164,,
20-Sep-24,23-Sep-24,Stock Div,14,,141,,L101709,,1000THS LYSANDER CORPORATE VAL,,,,,0,,DIV C5,,,,AS OF 09/20/24                 REINVESTED DIVIDENDS @$14.164,,
20-Sep-24,,Dividend,14,,,,S100803,SAP,SAPUTO,,,,,6.27,,DIV,,,,CASH DIV  ON      33 SHS       REC 09/10/24 PAY 09/20/24,,
19-Sep-24,,Dividend,14,,,,M101454,MFC,MANULIFE FINANCIAL,,,,,46.8,,DIV,,,,CASH DIV  ON     117 SHS       REC 08/21/24 PAY 09/19/24,,
19-Sep-24,,Dividend,14U,,,,R239085,RMD,RESMED,,,,,4.77,U,DIV,,,,CASH DIV  ON       9 SHS       REC 08/15/24 PAY 09/19/24      NON-RES TAX WITHHELD,,
19-Sep-24,,Misc cash,14U,,,,R239085,RMD,RESMED,,,,,-0.71,U,NRT,,,,CASH DIV  ON       9 SHS       REC 08/15/24 PAY 09/19/24      NON-RES TAX WITHHELD,,
18-Sep-24,,Dividend,14,,,,R047735,RBA,RB GLOBAL COM,,,,,7.83,,DIV,,,,CASH DIV  ON      20 SHS       REC 08/28/24 PAY 09/18/24,,
18-Sep-24,,Misc cash,14U,,,,E016890,EQIX,EQUINIX COM REIT,,,,,-2.55,U,NRT,,,,CASH DIV  ON       4 SHS       REC 08/21/24 PAY 09/18/24      NON-RES TAX WITHHELD,,
18-Sep-24,,Dividend,14U,,,,E016890,EQIX,EQUINIX COM REIT,,,,,17.04,U,DIV,,,,CASH DIV  ON       4 SHS       REC 08/21/24 PAY 09/18/24      NON-RES TAX WITHHELD,,
18-Sep-24,,Dividend,14U,,,,L027600,LIN,LINDE PLC ORDINARY SHARES,,,,,9.73,U,DIV,,,,CASH DIV  ON       7 SHS       REC 09/04/24 PAY 09/18/24,,
18-Sep-24,,Dividend,14U,,,,P040887,ODFL,OLD DOMINION FREIGHT LINES,,,,,2.08,U,DIV,,,,CASH DIV  ON       8 SHS       REC 09/04/24 PAY 09/18/24      NON-RES TAX WITHHELD,,
18-Sep-24,,Misc cash,14U,,,,P040887,ODFL,OLD DOMINION FREIGHT LINES,,,,,-0.31,U,NRT,,,,CASH DIV  ON       8 SHS       REC 09/04/24 PAY 09/18/24      NON-RES TAX WITHHELD,,
17-Sep-24,,Misc cash,14U,,,,M238353,MCD,MCDONALDS,,,,,-3,U,NRT,,,,CASH DIV  ON      12 SHS       REC 09/03/24 PAY 09/17/24      NON-RES TAX WITHHELD,,
17-Sep-24,,Dividend,14U,,,,M238353,MCD,MCDONALDS,,,,,20.04,U,DIV,,,,CASH DIV  ON      12 SHS       REC 09/03/24 PAY 09/17/24      NON-RES TAX WITHHELD,,
16-Sep-24,,Dividend,14U,,,,A036970,GOOGL,ALPHABET CL A COM STOCK,,,,,4,U,DIV,,,,CASH DIV  ON      20 SHS       REC 09/09/24 PAY 09/16/24      NON-RES TAX WITHHELD,,
16-Sep-24,,Misc cash,14U,,,,A036970,GOOGL,ALPHABET CL A COM STOCK,,,,,-0.6,U,NRT,,,,CASH DIV  ON      20 SHS       REC 09/09/24 PAY 09/16/24      NON-RES TAX WITHHELD,,
16-Sep-24,,Dividend,14U,,,,A040553,GOOG,ALPHABET CL C CAP STOCK,,,,,4,U,DIV,,,,CASH DIV  ON      20 SHS       REC 09/09/24 PAY 09/16/24      NON-RES TAX WITHHELD,,
16-Sep-24,,Misc cash,14U,,,,A040553,GOOG,ALPHABET CL C CAP STOCK,,,,,-0.6,U,NRT,,,,CASH DIV  ON      20 SHS       REC 09/09/24 PAY 09/16/24      NON-RES TAX WITHHELD,,
16-Sep-24,,Dividend,14,,,,H067489,IAG,IA FINANCIAL COM,,,,,19.68,,DIV,,,,CASH DIV  ON      24 SHS       REC 08/23/24 PAY 09/16/24,,
16-Sep-24,,Interest,14,,,,C100571,CAR.UN,CDN APARTMENT PPTYS REAL EST I,,,,,5.75,,INT,,,,DIST      ON      46 SHS       REC 08/30/24 PAY 09/16/24,,
16-Sep-24,,Interest,14,,,,H105591,IIP.UN,INTERRENT REAL EST INVESTMENT,,,,,1.48,,INT,,,,DIST      ON      47 SHS       REC 08/31/24 PAY 09/16/24,,
16-Sep-24,,Interest,14,,,,5DDXPB3,,ENBRIDGE GAS     2.35% 15SEP31,,,,,11.75,,INT,,,,REG INT   ON    1000 BND       REC 09/13/24 PAY 09/15/24,,
16-Sep-2024/17-Sep-2024,16-Sep-24,BUY,14,,17,7515,C110085,CPX,CAPITAL POWER CORP,,,48.566,,-825.62,,,,,,,0,
13-Sep-24,,Interest,14,,,,C107215,CRR.UN,CROMBIE REAL EST INVT TR UNITS,,,,,2.67,,INT,,,,DIST      ON      36 SHS       REC 08/31/24 PAY 09/13/24,,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,13,9909,A112602,AEM,AGNICO EAGLE MINES,,,113.569,,-1476.39,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-26,9251,B021087,BEP.UN,BROOKFIELD RENEWABLE PARTNERS,41.4093,,35.049,,911.28,,,-165.36,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-2,8539,B069527,BYD,BOYD GROUP SVCS COM,269.54,,212.95,,425.9,,,-113.18,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-28,9373,B084606,BMO,BMO,137.7309,,116.285,,3255.99,,,-600.47,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,8,7427,C000386,CCL.B,CCL IND CL-B NON-VTG SHARES,,,81.259,,-650.07,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-13,5119,C035713,CCO,CAMECO,64.3015,,54.52,,708.76,,,-127.16,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,31,9554,C036544,CSH.UN,CHARTWELL RETIREMENT RESIDENCE,,,15.959,,-494.74,,YLD: 3.83%,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,5,4835,C074613,GIB.A,CGI CL A SUB VTG,,,157.147,,-785.73,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,19,385,C100571,CAR.UN,CDN APARTMENT PPTYS REAL EST I,,,56.007,,-1064.13,,YLD: 2.68%,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,8,7955,C131944,CP,CDN PAC KANS CITY COM,,,117.877,,-943.02,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,8,3497,C146504,CM,CIBC,,,83.292,,-666.33,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-18,8492,C157859,CNQ,CDN NATURAL RESC,42.3424,,43.756,,787.6,,,25.44,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-7,6031,D051410,DFY,DEFINITY FINL COM,32.9109,,49.11,,343.77,,,113.39,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,3,967,D106280,DOL,DOLLARAMA,,,135.131,,-405.39,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-2,1307,H107153,IFC,INTACT FINANCIAL,209.6007,,251.536,,503.07,,,83.87,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,13,13,K009483,KMP.UN,KILLAM APT REAL EST INVT TR TR,,,21.282,,-276.66,,YLD: 3.29%,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-12,3494,M174714,MX,METHANEX,67.8001,,51.214,,614.57,,,-199.03,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-42,4138,P026694,PPL,PEMBINA PIPELINE,49.0612,,55.643,,2336.99,,,276.42,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-26,5070,P052575,,PARKLAND CORP COM,40.7679,,35.152,,913.95,,,-146.01,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-5,4439,R047735,RBA,RB GLOBAL COM,78.5236,,115.244,,576.22,,,183.6,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,48,9327,R151454,REI.UN,RIOCAN REAL EST INVESTMENT TR,,,20.61,,-989.27,,YLD: 5.39%,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-4,5070,R648865,RY,RBC,135.0124,,168.071,,672.28,,,132.23,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-9,3337,S100803,SAP,SAPUTO,31.7,,29.436,,264.92,,,-20.38,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-3,9112,S535549,SJ,STELLA-JONES,69.8393,,92.855,,278.57,,,69.05,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,49,5340,T031762,TRP,TC ENERGY COM,,,63.12,,-3092.89,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,3,506,T042071,TRI,THOMSON REUTERS COM NO PAR,,,235.299,,-705.9,,,,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-24,5520,T101491,T,TELUS,28.0868,,23.09,,554.17,,,-119.91,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,SELL,14,,-11,5079,T104023,TECK.B,TECK RESC SUB VTG CL B,63.0989,,63.025,,693.27,,,-0.82,,,,0,
13-Sep-2024/16-Sep-2024,13-Sep-24,BUY,14,,21,992,T444273,TD,TORONTO-DOMINION BANK,,,84.507,,-1774.65,,,,,,,0,
12-Sep-24,,Misc cash,14U,,,,H291400,HD,HOME DEPOT,,,,,-3.37,U,NRT,,,,CASH DIV  ON      10 SHS       REC 08/29/24 PAY 09/12/24      NON-RES TAX WITHHELD,,
12-Sep-24,,Dividend,14U,,,,H291400,HD,HOME DEPOT,,,,,22.5,U,DIV,,,,CASH DIV  ON      10 SHS       REC 08/29/24 PAY 09/12/24      NON-RES TAX WITHHELD,,
12-Sep-24,,Misc cash,14U,,,,M415385,MSFT,MICROSOFT,,,,,-3.93,U,NRT,,,,CASH DIV  ON      35 SHS       REC 08/15/24 PAY 09/12/24      NON-RES TAX WITHHELD,,
12-Sep-24,,Dividend,14U,,,,M415385,MSFT,MICROSOFT,,,,,26.25,U,DIV,,,,CASH DIV  ON      35 SHS       REC 08/15/24 PAY 09/12/24      NON-RES TAX WITHHELD,,
10-Sep-24,,Dividend,14,,,,T042071,TRI,THOMSON REUTERS COM NO PAR,,,,,11.63,,DIV,,,,CASH DIV  ON      16 SHS       REC 08/15/24 PAY 09/10/24,,
10-Sep-24,,Misc cash,14U,,,,J477013,JNJ,JOHNSON & JOHNSON COM STOCK,,,,,-5.2,U,NRT,,,,CASH DIV  ON      28 SHS       REC 08/27/24 PAY 09/10/24      NON-RES TAX WITHHELD,,
10-Sep-24,,Dividend,14U,,,,J477013,JNJ,JOHNSON & JOHNSON COM STOCK,,,,,34.72,U,DIV,,,,CASH DIV  ON      28 SHS       REC 08/27/24 PAY 09/10/24      NON-RES TAX WITHHELD,,
09-Sep-24,,Dividend,14U,,,,A007065,AZN,ASTRAZENECA PLC AMN DEPOSITARY,,,,,30.38,U,DIV,,,,CASH DIV  ON      62 SHS       REC 08/09/24 PAY 09/09/24,,
09-Sep-2024/10-Sep-2024,09-Sep-24,BUY,14U,,4,3479,V004180,V,VISA CL A COM STOCK,,,285.989,U,-1143.96,U,,,,,,0,U
06-Sep-24,,Dividend,14U,,,,M005555,MCO,MOODYS,,,,,1.7,U,DIV,,,,CASH DIV  ON       2 SHS       REC 08/16/24 PAY 09/06/24      NON-RES TAX WITHHELD,,
06-Sep-24,,Misc cash,14U,,,,M005555,MCO,MOODYS,,,,,-0.25,U,NRT,,,,CASH DIV  ON       2 SHS       REC 08/16/24 PAY 09/06/24      NON-RES TAX WITHHELD,,
06-Sep-24,,Dividend,14U,,,,U003488,,UNILEVER PLC SPONSORED ADR,,,,,16.06,U,DIV,,,,CASH DIV  ON      34 SHS       REC 08/09/24 PAY 09/06/24,,
06-Sep-24,,Misc cash,14U,,,,A519629,AMGN,AMGEN,,,,,-2.02,U,NRT,,,,CASH DIV  ON       6 SHS       REC 08/16/24 PAY 09/06/24      NON-RES TAX WITHHELD,,
06-Sep-24,,Dividend,14U,,,,A519629,AMGN,AMGEN,,,,,13.5,U,DIV,,,,CASH DIV  ON       6 SHS       REC 08/16/24 PAY 09/06/24      NON-RES TAX WITHHELD,,
